1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,0,0,0,1.1760912591,0,0.7781512504,0,0.3010299957,-0.3565473235,-0.3571399474,-0.1135092748,-0.5250556645,110
1,0,1,16,0,6,0,2,0.42,0.4242,0.82,0.2985,0,0,0,1.2041199827,0,0.7781512504,0,0.3010299957,-0.3767507096,-0.3724293358,-0.0861861476,-0.5250556645,93
1,0,1,17,0,6,0,2,0.44,0.4394,0.82,0.2836,0,0,0,1.2304489214,0,0.7781512504,0,0.3010299957,-0.3565473235,-0.3571399474,-0.0861861476,-0.5472937735,67
1,0,1,18,0,6,0,3,0.42,0.4242,0.88,0.2537,0,0,0,1.2552725051,0,0.7781512504,0,0.4771212547,-0.3767507096,-0.3724293358,-0.0555173278,-0.5956795328,35
1,0,1,19,0,6,0,3,0.42,0.4242,0.88,0.2537,0,0,0,1.278753601,0,0.7781512504,0,0.4771212547,-0.3767507096,-0.3724293358,-0.0555173278,-0.5956795328,37
1,0,1,20,0,6,0,2,0.4,0.4091,0.87,0.2537,0,0,0,1.3010299957,0,0.7781512504,0,0.3010299957,-0.3979400087,-0.3881705205,-0.0604807474,-0.5956795328,36
1,0,1,21,0,6,0,2,0.4,0.4091,0.87,0.194,0,0,0,1.3222192947,0,0.7781512504,0,0.3010299957,-0.3979400087,-0.3881705205,-0.0604807474,-0.7121982701,34
1,0,1,22,0,6,0,2,0.4,0.4091,0.94,0.2239,0,0,0,1.3424226808,0,0.7781512504,0,0.3010299957,-0.3979400087,-0.3881705205,-0.0268721464,-0.6499459064,28
1,0,1,23,0,6,0,2,0.46,0.4545,0.88,0.2985,0,0,0,1.361727836,0,0.7781512504,0,0.3010299957,-0.3372421683,-0.3424661124,-0.0555173278,-0.5250556645,39
1,0,1,0,0,0,0,2,0.46,0.4545,0.88,0.2985,0,0,0,0,0,0,0,0.3010299957,-0.3372421683,-0.3424661124,-0.0555173278,-0.5250556645,17
1,0,1,1,0,0,0,2,0.44,0.4394,0.94,0.2537,0,0,0,0,0,0,0,0.3010299957,-0.3565473235,-0.3571399474,-0.0268721464,-0.5956795328,17
1,0,1,2,0,0,0,2,0.42,0.4242,1,0.2836,0,0,0,0.3010299957,0,0,0,0.3010299957,-0.3767507096,-0.3724293358,0,-0.5472937735,9
1,0,1,3,0,0,0,2,0.46,0.4545,0.94,0.194,0,0,0,0.4771212547,0,0,0,0.3010299957,-0.3372421683,-0.3424661124,-0.0268721464,-0.7121982701,6
1,0,1,4,0,0,0,2,0.46,0.4545,0.94,0.194,0,0,0,0.6020599913,0,0,0,0.3010299957,-0.3372421683,-0.3424661124,-0.0268721464,-0.7121982701,3
1,0,1,6,0,0,0,3,0.42,0.4242,0.77,0.2985,0,0,0,0.7781512504,0,0,0,0.4771212547,-0.3767507096,-0.3724293358,-0.1135092748,-0.5250556645,2
1,0,1,7,0,0,0,2,0.4,0.4091,0.76,0.194,0,0,0,0.84509804,0,0,0,0.3010299957,-0.3979400087,-0.3881705205,-0.1191864077,-0.7121982701,1
1,0,1,8,0,0,0,3,0.4,0.4091,0.71,0.2239,0,0,0,0.903089987,0,0,0,0.4771212547,-0.3979400087,-0.3881705205,-0.1487416513,-0.6499459064,8
1,0,1,9,0,0,0,2,0.38,0.3939,0.76,0.2239,0,0,0,0.9542425094,0,0,0,0.3010299957,-0.4202164034,-0.4046140192,-0.1191864077,-0.6499459064,20
1,0,1,10,0,0,0,2,0.36,0.3485,0.81,0.2239,0,0,0,1,0,0,0,0.3010299957,-0.4436974992,-0.4577972176,-0.0915149811,-0.6499459064,53
1,0,1,11,0,0,0,2,0.36,0.3333,0.71,0.2537,0,0,0,1.0413926852,0,0,0,0.3010299957,-0.4436974992,-0.4771646863,-0.1487416513,-0.5956795328,70
1,0,1,12,0,0,0,2,0.36,0.3333,0.66,0.2985,0,0,0,1.079181246,0,0,0,0.3010299957,-0.4436974992,-0.4771646863,-0.1804560645,-0.5250556645,93
1,0,1,13,0,0,0,2,0.36,0.3485,0.66,0.1343,0,0,0,1.1139433523,0,0,0,0.3010299957,-0.4436974992,-0.4577972176,-0.1804560645,-0.8719239873,75
1,0,1,14,0,0,0,3,0.36,0.3485,0.76,0.194,0,0,0,1.1461280357,0,0,0,0.4771212547,-0.4436974992,-0.4577972176,-0.1191864077,-0.7121982701,59
1,0,1,15,0,0,0,3,0.34,0.3333,0.81,0.1642,0,0,0,1.1760912591,0,0,0,0.4771212547,-0.468521083,-0.4771646863,-0.0915149811,-0.7846268472,74
1,0,1,16,0,0,0,3,0.34,0.3333,0.71,0.1642,0,0,0,1.2041199827,0,0,0,0.4771212547,-0.468521083,-0.4771646863,-0.1487416513,-0.7846268472,76
1,0,1,17,0,0,0,1,0.34,0.3333,0.57,0.194,0,0,0,1.2304489214,0,0,0,0,-0.468521083,-0.4771646863,-0.2441251443,-0.7121982701,65
1,0,1,18,0,0,0,2,0.36,0.3333,0.46,0.3284,0,0,0,1.2552725051,0,0,0,0.3010299957,-0.4436974992,-0.4771646863,-0.3372421683,-0.4835968516,53
1,0,1,19,0,0,0,1,0.32,0.2879,0.42,0.4478,0,0,0,1.278753601,0,0,0,0,-0.4948500217,-0.5407583351,-0.3767507096,-0.3489159108,30
1,0,1,20,0,0,0,1,0.3,0.2727,0.39,0.3582,0,0,0,1.3010299957,0,0,0,0,-0.5228787453,-0.5643148621,-0.408935393,-0.4458744185,22
1,0,1,21,0,0,0,1,0.26,0.2273,0.44,0.3284,0,0,0,1.3222192947,0,0,0,0,-0.585026652,-0.6434005643,-0.3565473235,-0.4835968516,31
1,0,1,22,0,0,0,1,0.24,0.2121,0.44,0.2985,0,0,0,1.3424226808,0,0,0,0,-0.6197887583,-0.6734593315,-0.3565473235,-0.5250556645,9
1,0,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,0,0,0,1.361727836,0,0,0,0,-0.6575773192,-0.6434005643,-0.3279021421,-0.7846268472,8
1,0,1,0,0,1,1,1,0.22,0.197,0.44,0.3582,0,0,0,0,0,0,0,0,-0.6575773192,-0.7055337738,-0.3565473235,-0.4458744185,5
1,0,1,1,0,1,1,1,0.2,0.1667,0.44,0.4179,0,0,0,0,0,0,0,0,-0.6989700043,-0.7780644002,-0.3565473235,-0.3789276289,2
1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,0,0,0,0.6020599913,0,0,0,0,-0.7958800173,-0.8651856297,-0.3279021421,-0.4110563573,1
1,0,1,5,0,1,1,1,0.16,0.1364,0.47,0.2836,0,0,0,0.6989700043,0,0,0,0,-0.7958800173,-0.8651856297,-0.3279021421,-0.5472937735,3
1,0,1,6,0,1,1,1,0.14,0.1061,0.5,0.3881,0,0,0,0.7781512504,0,0,0,0,-0.8538719643,-0.9742846161,-0.3010299957,-0.4110563573,30
1,0,1,7,0,1,1,1,0.14,0.1364,0.5,0.194,0,0,0,0.84509804,0,0,0,0,-0.8538719643,-0.8651856297,-0.3010299957,-0.7121982701,64
1,0,1,8,0,1,1,1,0.14,0.1212,0.5,0.2836,0,0,0,0.903089987,0,0,0,0,-0.8538719643,-0.9164973802,-0.3010299957,-0.5472937735,154
1,0,1,9,0,1,1,1,0.16,0.1364,0.43,0.3881,0,0,0,0.9542425094,0,0,0,0,-0.7958800173,-0.8651856297,-0.3665315444,-0.4110563573,88
1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,0,0,0,1,0,0,0,0,-0.7447274949,-0.7780644002,-0.3665315444,-0.5956795328,44
1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,0,0,0,1.0413926852,0,0,0,0,-0.6989700043,-0.7404061211,-0.3979400087,-0.4835968516,51
1,0,1,12,0,1,1,1,0.22,0.2121,0.35,0.2985,0,0,0,1.079181246,0,0,0,0,-0.6575773192,-0.6734593315,-0.4559319556,-0.5250556645,61
1,0,1,13,0,1,1,1,0.24,0.2121,0.35,0.2836,0,0,0,1.1139433523,0,0,0,0,-0.6197887583,-0.6734593315,-0.4559319556,-0.5472937735,61
1,0,1,14,0,1,1,1,0.26,0.2424,0.3,0.2836,0,0,0,1.1461280357,0,0,0,0,-0.585026652,-0.6154673845,-0.5228787453,-0.5472937735,77
1,0,1,15,0,1,1,1,0.26,0.2424,0.3,0.2537,0,0,0,1.1760912591,0,0,0,0,-0.585026652,-0.6154673845,-0.5228787453,-0.5956795328,72
1,0,1,16,0,1,1,1,0.26,0.2424,0.3,0.2537,0,0,0,1.2041199827,0,0,0,0,-0.585026652,-0.6154673845,-0.5228787453,-0.5956795328,76
1,0,1,17,0,1,1,1,0.24,0.2273,0.3,0.2239,0,0,0,1.2304489214,0,0,0,0,-0.6197887583,-0.6434005643,-0.5228787453,-0.6499459064,157
1,0,1,18,0,1,1,1,0.24,0.2576,0.32,0.1045,0,0,0,1.2552725051,0,0,0,0,-0.6197887583,-0.5890541413,-0.4948500217,-0.9808837096,157
1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0,0,0,0,1.278753601,0,0,0,0,-0.6989700043,-0.5890541413,-0.3279021421,0,110
1,0,1,20,0,1,1,1,0.2,0.2273,0.47,0.1045,0,0,0,1.3010299957,0,0,0,0,-0.6989700043,-0.6434005643,-0.3279021421,-0.9808837096,52
1,0,1,21,0,1,1,1,0.18,0.197,0.64,0.1343,0,0,0,1.3222192947,0,0,0,0,-0.7447274949,-0.7055337738,-0.193820026,-0.8719239873,52
1,0,1,22,0,1,1,1,0.14,0.1515,0.69,0.1343,0,0,0,1.3424226808,0,0,0,0,-0.8538719643,-0.8195873672,-0.1611509093,-0.8719239873,20
1,0,1,23,0,1,1,1,0.18,0.2121,0.55,0.1045,0,0,0,1.361727836,0,0,0,0,-0.7447274949,-0.6734593315,-0.2596373105,-0.9808837096,12
1,0,1,0,0,2,1,1,0.16,0.1818,0.55,0.1045,0,0,0,0,0,0.3010299957,0,0,-0.7958800173,-0.7404061211,-0.2596373105,-0.9808837096,5
1,0,1,1,0,2,1,1,0.16,0.1818,0.59,0.1045,0,0,0,0,0,0.3010299957,0,0,-0.7958800173,-0.7404061211,-0.2291479884,-0.9808837096,2
1,0,1,2,0,2,1,1,0.14,0.1515,0.63,0.1343,0,0,0,0.3010299957,0,0.3010299957,0,0,-0.8538719643,-0.8195873672,-0.2006594505,-0.8719239873,1
1,0,1,4,0,2,1,1,0.14,0.1818,0.63,0.0896,0,0,0,0.6020599913,0,0.3010299957,0,0,-0.8538719643,-0.7404061211,-0.2006594505,-1.0476919903,2
1,0,1,5,0,2,1,1,0.12,0.1515,0.68,0.1045,0,0,0,0.6989700043,0,0.3010299957,0,0,-0.920818754,-0.8195873672,-0.1674910873,-0.9808837096,4
1,0,1,6,0,2,1,1,0.12,0.1515,0.74,0.1045,0,0,0,0.7781512504,0,0.3010299957,0,0,-0.920818754,-0.8195873672,-0.1307682803,-0.9808837096,36
1,0,1,7,0,2,1,1,0.12,0.1515,0.74,0.1343,0,0,0,0.84509804,0,0.3010299957,0,0,-0.920818754,-0.8195873672,-0.1307682803,-0.8719239873,94
1,0,1,8,0,2,1,1,0.14,0.1515,0.69,0.1642,0,0,0,0.903089987,0,0.3010299957,0,0,-0.8538719643,-0.8195873672,-0.1611509093,-0.7846268472,179
1,0,1,9,0,2,1,1,0.16,0.1515,0.64,0.2239,0,0,0,0.9542425094,0,0.3010299957,0,0,-0.7958800173,-0.8195873672,-0.193820026,-0.6499459064,100
1,0,1,10,0,2,1,2,0.16,0.1364,0.69,0.3284,0,0,0,1,0,0.3010299957,0,0.3010299957,-0.7958800173,-0.8651856297,-0.1611509093,-0.4835968516,42
1,0,1,11,0,2,1,1,0.22,0.2121,0.51,0.2985,0,0,0,1.0413926852,0,0.3010299957,0,0,-0.6575773192,-0.6734593315,-0.2924298239,-0.5250556645,57
1,0,1,12,0,2,1,1,0.22,0.2273,0.51,0.1642,0,0,0,1.079181246,0,0.3010299957,0,0,-0.6575773192,-0.6434005643,-0.2924298239,-0.7846268472,78
1,0,1,13,0,2,1,1,0.24,0.2273,0.56,0.194,0,0,0,1.1139433523,0,0.3010299957,0,0,-0.6197887583,-0.6434005643,-0.251811973,-0.7121982701,97
1,0,1,14,0,2,1,1,0.26,0.2576,0.52,0.2239,0,0,0,1.1461280357,0,0.3010299957,0,0,-0.585026652,-0.5890541413,-0.2839966564,-0.6499459064,63
1,0,1,15,0,2,1,1,0.28,0.2727,0.52,0.2537,0,0,0,1.1760912591,0,0.3010299957,0,0,-0.5528419687,-0.5643148621,-0.2839966564,-0.5956795328,65
1,0,1,16,0,2,1,1,0.3,0.2879,0.49,0.2537,0,0,0,1.2041199827,0,0.3010299957,0,0,-0.5228787453,-0.5407583351,-0.30980392,-0.5956795328,83
1,0,1,17,0,2,1,1,0.28,0.2727,0.48,0.2239,0,0,0,1.2304489214,0,0.3010299957,0,0,-0.5528419687,-0.5643148621,-0.3187587626,-0.6499459064,212
1,0,1,18,0,2,1,1,0.26,0.2576,0.48,0.194,0,0,0,1.2552725051,0,0.3010299957,0,0,-0.585026652,-0.5890541413,-0.3187587626,-0.7121982701,182
1,0,1,19,0,2,1,1,0.24,0.2576,0.48,0.1045,0,0,0,1.278753601,0,0.3010299957,0,0,-0.6197887583,-0.5890541413,-0.3187587626,-0.9808837096,112
1,0,1,20,0,2,1,1,0.24,0.2576,0.48,0.1045,0,0,0,1.3010299957,0,0.3010299957,0,0,-0.6197887583,-0.5890541413,-0.3187587626,-0.9808837096,54
1,0,1,21,0,2,1,1,0.22,0.2727,0.64,0,0,0,0,1.3222192947,0,0.3010299957,0,0,-0.6575773192,-0.5643148621,-0.193820026,0,48
1,0,1,22,0,2,1,1,0.22,0.2576,0.64,0.0896,0,0,0,1.3424226808,0,0.3010299957,0,0,-0.6575773192,-0.5890541413,-0.193820026,-1.0476919903,35
1,0,1,23,0,2,1,1,0.2,0.2273,0.69,0.0896,0,0,0,1.361727836,0,0.3010299957,0,0,-0.6989700043,-0.6434005643,-0.1611509093,-1.0476919903,11
1,0,1,0,0,3,1,1,0.2,0.2576,0.64,0,0,0,0,0,0,0.4771212547,0,0,-0.6989700043,-0.5890541413,-0.193820026,0,6
1,0,1,1,0,3,1,1,0.16,0.197,0.74,0.0896,0,0,0,0,0,0.4771212547,0,0,-0.7958800173,-0.7055337738,-0.1307682803,-1.0476919903,6
1,0,1,2,0,3,1,1,0.16,0.197,0.74,0.0896,0,0,0,0.3010299957,0,0.4771212547,0,0,-0.7958800173,-0.7055337738,-0.1307682803,-1.0476919903,2
1,0,1,4,0,3,1,1,0.24,0.2273,0.48,0.2239,0,0,0,0.6020599913,0,0.4771212547,0,0,-0.6197887583,-0.6434005643,-0.3187587626,-0.6499459064,2
1,0,1,5,0,3,1,1,0.22,0.2273,0.47,0.1642,0,0,0,0.6989700043,0,0.4771212547,0,0,-0.6575773192,-0.6434005643,-0.3279021421,-0.7846268472,3
1,0,1,6,0,3,1,1,0.2,0.197,0.47,0.2239,0,0,0,0.7781512504,0,0.4771212547,0,0,-0.6989700043,-0.7055337738,-0.3279021421,-0.6499459064,33
1,0,1,7,0,3,1,1,0.18,0.1818,0.43,0.194,0,0,0,0.84509804,0,0.4771212547,0,0,-0.7447274949,-0.7404061211,-0.3665315444,-0.7121982701,88
1,0,1,8,0,3,1,1,0.2,0.1818,0.4,0.2985,0,0,0,0.903089987,0,0.4771212547,0,0,-0.6989700043,-0.7404061211,-0.3979400087,-0.5250556645,195
1,0,1,9,0,3,1,1,0.22,0.197,0.37,0.3284,0,0,0,0.9542425094,0,0.4771212547,0,0,-0.6575773192,-0.7055337738,-0.4317982759,-0.4835968516,115
1,0,1,10,0,3,1,1,0.22,0.197,0.37,0.3284,0,0,0,1,0,0.4771212547,0,0,-0.6575773192,-0.7055337738,-0.4317982759,-0.4835968516,57
1,0,1,11,0,3,1,1,0.26,0.2273,0.33,0.3284,0,0,0,1.0413926852,0,0.4771212547,0,0,-0.585026652,-0.6434005643,-0.4814860601,-0.4835968516,46
1,0,1,12,0,3,1,1,0.26,0.2273,0.33,0.3284,0,0,0,1.079181246,0,0.4771212547,0,0,-0.585026652,-0.6434005643,-0.4814860601,-0.4835968516,79
1,0,1,13,0,3,1,1,0.28,0.2576,0.3,0.2985,0,0,0,1.1139433523,0,0.4771212547,0,0,-0.5528419687,-0.5890541413,-0.5228787453,-0.5250556645,71
1,0,1,14,0,3,1,1,0.3,0.2879,0.28,0.194,0,0,0,1.1461280357,0,0.4771212547,0,0,-0.5228787453,-0.5407583351,-0.5528419687,-0.7121982701,62
1,0,1,15,0,3,1,1,0.3,0.2879,0.28,0.194,0,0,0,1.1760912591,0,0.4771212547,0,0,-0.5228787453,-0.5407583351,-0.5528419687,-0.7121982701,62
1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,0,0,0,1.2041199827,0,0.4771212547,0,0,-0.5228787453,-0.4972998247,-0.5528419687,-1.0476919903,89
1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,0,0,0,1.2304489214,0,0.4771212547,0,0,-0.6197887583,-0.6434005643,-0.4202164034,-0.7121982701,190
1,0,1,18,0,3,1,1,0.24,0.2424,0.38,0.1343,0,0,0,1.2552725051,0,0.4771212547,0,0,-0.6197887583,-0.6154673845,-0.4202164034,-0.8719239873,169
1,0,1,19,0,3,1,1,0.24,0.2576,0.38,0.1045,0,0,0,1.278753601,0,0.4771212547,0,0,-0.6197887583,-0.5890541413,-0.4202164034,-0.9808837096,132
1,0,1,20,0,3,1,1,0.22,0.2273,0.47,0.1642,0,0,0,1.3010299957,0,0.4771212547,0,0,-0.6575773192,-0.6434005643,-0.3279021421,-0.7846268472,89
1,0,1,21,0,3,1,1,0.2,0.197,0.51,0.194,0,0,0,1.3222192947,0,0.4771212547,0,0,-0.6989700043,-0.7055337738,-0.2924298239,-0.7121982701,43
1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,0,0,0,1.3424226808,0,0.4771212547,0,0,-0.7447274949,-0.7055337738,-0.2596373105,-0.8719239873,42
1,0,1,23,0,3,1,1,0.2,0.2576,0.47,0,0,0,0,1.361727836,0,0.4771212547,0,0,-0.6989700043,-0.5890541413,-0.3279021421,0,19
1,0,1,0,0,4,1,1,0.18,0.2424,0.55,0,0,0,0,0,0,0.6020599913,0,0,-0.7447274949,-0.6154673845,-0.2596373105,0,11
1,0,1,1,0,4,1,1,0.16,0.2273,0.64,0,0,0,0,0,0,0.6020599913,0,0,-0.7958800173,-0.6434005643,-0.193820026,0,4
1,0,1,2,0,4,1,1,0.16,0.2273,0.64,0,0,0,0,0.3010299957,0,0.6020599913,0,0,-0.7958800173,-0.6434005643,-0.193820026,0,2
1,0,1,4,0,4,1,2,0.16,0.197,0.64,0.0896,0,0,0,0.6020599913,0,0.6020599913,0,0.3010299957,-0.7958800173,-0.7055337738,-0.193820026,-1.0476919903,1
1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,0,0,0.6989700043,0,0.6020599913,0,0.3010299957,-0.8538719643,-0.7404061211,-0.1611509093,-1.0476919903,4
1,0,1,6,0,4,1,2,0.14,0.1667,0.63,0.1045,0,0,0,0.7781512504,0,0.6020599913,0,0.3010299957,-0.8538719643,-0.7780644002,-0.2006594505,-0.9808837096,36
1,0,1,7,0,4,1,2,0.16,0.2273,0.59,0,0,0,0,0.84509804,0,0.6020599913,0,0.3010299957,-0.7958800173,-0.6434005643,-0.2291479884,0,95
1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0,0,0,0,0.903089987,0,0.6020599913,0,0,-0.7958800173,-0.6434005643,-0.2291479884,0,219
1,0,1,9,0,4,1,2,0.18,0.2424,0.51,0,0,0,0,0.9542425094,0,0.6020599913,0,0.3010299957,-0.7447274949,-0.6154673845,-0.2924298239,0,122
1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0,0,0,0,1,0,0.6020599913,0,0,-0.6989700043,-0.5890541413,-0.3279021421,0,45
1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,0,0,0,1.0413926852,0,0.6020599913,0,0,-0.6575773192,-0.5890541413,-0.3565473235,-1.0476919903,59
1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0,0,0,0,1.079181246,0,0.6020599913,0,0,-0.585026652,-0.5407583351,-0.4559319556,0,84
1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,0,0,0,1.1139433523,0,0.6020599913,0,0,-0.585026652,-0.5643148621,-0.4559319556,-0.9808837096,67
1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,0,0,0,1.1461280357,0,0.6020599913,0,0,-0.5528419687,-0.5643148621,-0.4436974992,-0.7846268472,70
1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0,0,0,0,1.1760912591,0,0.6020599913,0,0,-0.5528419687,-0.5643148621,-0.4436974992,0,62
1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,0,0,0,1.2041199827,0,0.6020599913,0,0,-0.585026652,-0.5890541413,-0.4202164034,-0.7846268472,86
1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,0,0,0,1.2304489214,0,0.6020599913,0,0,-0.6575773192,-0.6434005643,-0.2924298239,-0.7846268472,172
1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,0,0,0,1.2552725051,0,0.6020599913,0,0,-0.6575773192,-0.6434005643,-0.2924298239,-0.8719239873,163
1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,0,0,0,1.278753601,0,0.6020599913,0,0,-0.6575773192,-0.5890541413,-0.2596373105,-1.0476919903,112
1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,0,0,0,1.3010299957,0,0.6020599913,0,0,-0.6989700043,-0.6734593315,-0.2924298239,-0.7846268472,69
1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,0,0,1.3222192947,0,0.6020599913,0,0.3010299957,-0.6575773192,-0.6734593315,-0.2596373105,-0.6499459064,48
1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,0,0,0,1.3424226808,0,0.6020599913,0,0.3010299957,-0.6575773192,-0.6734593315,-0.2924298239,-0.5472937735,52
1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,0,0,0,1.361727836,0,0.6020599913,0,0.3010299957,-0.6989700043,-0.7055337738,-0.2291479884,-0.7121982701,23
1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,0,0,0,0,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.193820026,-0.7121982701,17
1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,0,0,0,0,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.1611509093,-0.6499459064,7
1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,0,0,0.3010299957,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.1611509093,-0.6499459064,1
1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,0,0,0.6020599913,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.6734593315,-0.1611509093,-0.8719239873,1
1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0,0,0,0,0.6989700043,0,0.6989700043,0,0.4771212547,-0.6575773192,-0.5643148621,-0.2596373105,0,5
1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0,0,0,0,0.7781512504,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.5890541413,-0.1611509093,0,34
1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,0,0,0,0.84509804,0,0.6989700043,0,0,-0.6989700043,-0.6734593315,-0.1611509093,-0.8719239873,84
1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,0,0,0,0.903089987,0,0.6989700043,0,0,-0.6989700043,-0.7055337738,-0.2924298239,-0.5956795328,210
1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,0,0,0,0.9542425094,0,0.6989700043,0,0,-0.6989700043,-0.7404061211,-0.3279021421,-0.5250556645,134
1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,0,0,0,1,0,0.6989700043,0,0,-0.6575773192,-0.7055337738,-0.4317982759,-0.4835968516,63
1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,0,0,0,1.0413926852,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.3979400087,-0.6499459064,67
1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,0,0,0,1.079181246,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.4317982759,-0.5956795328,59
1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,0,0,0,1.1139433523,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7404061211,-0.4317982759,-0.5472937735,73
1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,0,0,0,1.1461280357,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.7055337738,-0.3979400087,-0.5956795328,50
1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,0,0,0,1.1760912591,0,0.6989700043,0,0.3010299957,-0.6989700043,-0.6734593315,-0.4317982759,-0.7846268472,72
